52	77	63	77	83	29	90	13	87	9	76	99	40	56	43	67	8	53	52	45	18	0	68	0	66	28	63	32	10	21	28	67	5	23	23	18	71	41	81	16	70	25	96	7	46	22	43	31	7	11	14	2	20	5	67	24	41	60	26	15	5	83	84	12	62	21	54	12	90	-1	23	51	25	73	86	99	20	46	64	51	66	93	20	97	7	17	57	70	71	54	69	21	95	52	92	66	98	68	23	0
7	93	52	50	4	91	15	94	48	79	22	0	27	60	88	38	73	27	60	66	25	13	65	52	81	87	28	64	11	50	57	48	11	92	1	42	35	53	49	68	34	98	24	0	77	74	77	39	38	89	60	80	52	99	98	77	28	40	62	73	68	81	97	53	55	2	54	84	44	23	-1	51	4	48	65	63	12	15	98	36	24	37	22	87	32	70	87	6	48	78	15	39	57	73	29	65	76	50	47	9
83	72	98	10	10	91	42	25	54	8	62	41	14	47	10	14	49	36	12	72	51	61	78	48	61	91	40	47	67	46	52	0	78	76	8	97	14	3	75	62	55	32	67	77	36	64	35	60	4	42	49	62	35	79	2	24	63	31	44	72	31	53	68	95	74	56	47	71	85	51	51	-1	66	97	82	58	75	16	86	36	98	8	59	93	36	12	99	50	91	37	26	39	69	46	35	28	1	99	85	17
0	30	64	51	71	43	30	8	53	68	21	7	32	98	58	10	39	12	27	82	52	43	23	14	98	40	27	43	91	56	1	21	6	91	82	66	74	33	54	56	73	4	76	50	27	3	8	35	61	14	82	34	22	66	66	56	74	17	16	34	25	48	34	10	11	40	44	2	90	25	4	66	-1	91	39	78	78	33	85	74	95	80	38	54	60	74	77	27	52	65	44	94	61	32	39	27	82	91	41	65
32	43	80	18	16	57	82	48	23	33	34	59	70	5	46	12	12	79	90	17	41	82	7	32	41	29	36	58	26	33	23	37	30	75	35	35	39	2	38	24	62	66	65	58	44	92	60	69	18	89	57	77	2	9	24	39	32	60	49	24	42	20	48	33	92	43	21	93	22	73	48	97	91	-1	47	9	97	63	23	88	51	18	64	53	4	87	70	1	11	43	83	77	67	2	83	5	71	86	78	48
13	71	60	53	93	40	49	43	49	22	66	75	26	86	50	60	65	2	56	40	26	58	35	38	3	88	28	77	10	87	1	66	47	97	91	67	77	82	89	10	73	58	10	63	65	90	38	93	39	3	17	4	65	56	91	14	1	91	6	41	29	93	13	4	35	59	40	5	69	86	65	82	39	47	-1	68	61	95	71	53	8	10	70	0	35	6	73	12	83	40	17	31	78	98	74	12	34	98	95	26
31	56	33	73	59	56	73	24	22	39	90	54	57	73	36	62	20	66	42	62	7	40	37	44	75	52	20	92	32	6	79	49	75	78	97	44	14	83	25	7	0	61	28	7	32	41	7	76	19	23	44	26	30	64	16	47	37	86	70	42	99	85	27	85	31	43	28	72	42	99	63	58	78	9	68	-1	21	1	87	72	95	84	26	20	51	23	28	76	26	77	18	17	55	97	7	47	28	75	13	44
37	72	70	70	14	13	18	68	50	34	57	97	42	74	62	74	72	90	56	26	58	45	0	37	99	5	46	6	94	84	95	43	95	49	49	4	24	56	30	4	23	26	73	54	89	97	62	12	5	30	33	91	87	80	46	90	55	47	17	54	65	23	95	87	63	22	53	69	13	20	12	75	78	97	61	21	-1	58	9	18	15	21	92	59	94	62	47	15	36	94	85	55	44	73	24	0	45	50	2	37
37	45	92	96	0	32	16	55	91	56	90	16	97	15	30	0	88	51	32	59	82	11	38	61	96	11	19	54	24	84	12	98	35	49	16	44	9	44	88	60	60	32	51	81	3	55	93	1	49	88	39	97	71	75	50	76	27	84	77	76	52	51	1	63	7	47	13	12	79	46	15	16	33	63	95	1	58	-1	27	81	15	59	57	75	45	30	82	7	99	5	28	31	6	62	24	71	74	38	56	41
64	71	95	68	23	21	93	93	63	50	54	88	14	9	63	30	24	48	58	50	12	10	10	24	91	6	24	95	40	4	11	18	54	15	67	83	27	61	70	97	54	36	60	30	45	57	89	36	47	68	28	6	49	8	66	12	34	65	98	0	22	23	84	51	27	49	91	10	82	64	98	86	85	23	71	87	9	27	-1	36	34	16	0	14	13	86	18	15	87	16	11	80	80	33	56	68	94	32	28	80
17	88	31	0	73	71	84	24	79	58	28	35	13	95	11	14	50	72	31	13	84	39	47	51	92	27	37	41	27	7	37	12	61	29	0	85	76	38	30	28	99	29	62	41	89	21	56	31	77	31	13	53	55	43	11	49	99	49	21	94	74	85	38	47	94	71	62	25	93	51	36	36	74	88	53	72	18	81	36	-1	41	61	81	36	94	26	18	73	42	55	34	86	30	42	58	54	84	90	43	26
38	11	38	20	97	52	1	87	26	67	70	63	15	89	71	97	21	41	90	47	66	63	98	33	83	64	29	13	55	75	18	12	41	29	89	56	92	75	37	45	72	29	95	83	47	8	79	85	40	41	53	39	30	98	7	92	26	86	70	26	66	2	0	63	42	3	56	96	51	66	24	98	95	51	8	95	15	15	34	41	-1	54	37	57	41	17	91	82	67	26	48	15	79	81	16	49	41	9	38	76
62	3	4	62	58	84	57	45	91	45	65	98	5	49	97	34	32	3	44	61	30	22	47	61	2	47	69	50	34	56	76	48	28	28	15	67	62	81	69	90	51	58	96	8	0	78	23	0	65	81	1	59	93	35	50	6	24	7	61	90	51	58	0	45	34	14	33	74	47	93	37	8	80	18	10	84	21	59	16	61	54	-1	17	66	30	95	52	41	80	7	41	38	23	95	56	33	84	28	39	41
70	91	10	30	61	20	58	50	44	95	43	91	86	64	94	78	76	74	2	85	33	98	80	5	67	78	11	82	61	70	28	65	67	45	23	7	27	45	69	1	85	73	40	68	38	0	27	40	54	21	0	92	0	5	7	71	70	21	57	22	19	97	47	30	20	83	41	6	69	20	22	59	38	64	70	26	92	57	0	81	37	17	-1	27	38	57	28	82	53	50	64	5	78	90	16	14	22	34	50	25
26	23	93	45	69	16	20	9	9	6	19	67	11	53	19	72	96	61	0	16	93	23	85	80	52	67	61	16	70	89	86	68	14	29	30	89	60	32	29	78	39	53	23	77	12	83	24	22	27	58	41	83	6	49	78	14	13	3	89	97	58	10	11	51	65	19	82	15	4	97	87	93	54	53	0	20	59	75	14	36	57	66	27	-1	76	22	97	89	63	43	70	53	19	90	25	1	54	84	1	8
31	42	45	31	77	36	34	30	88	37	80	12	0	36	53	20	84	79	66	46	93	19	97	43	69	33	63	79	72	77	24	5	83	27	58	34	37	31	48	32	18	1	27	0	33	14	63	53	73	48	21	2	22	40	16	95	88	64	65	97	78	81	21	92	10	39	93	45	29	7	32	36	60	4	35	51	94	45	13	94	41	30	38	76	-1	0	51	87	45	38	10	79	88	0	28	91	49	73	97	98
67	62	18	16	45	23	48	78	99	23	53	59	19	30	47	59	98	41	88	96	87	88	0	98	62	55	79	71	92	14	46	17	54	6	83	31	56	40	83	59	91	87	49	39	30	28	20	42	2	93	71	22	14	60	40	17	27	65	59	9	0	64	43	37	46	62	82	29	68	17	70	12	74	87	6	23	62	30	86	26	17	95	57	22	0	-1	30	93	73	77	9	17	46	5	98	73	58	67	19	23
42	1	33	61	38	3	90	35	44	24	24	71	67	44	2	43	29	65	3	67	39	41	48	82	4	45	10	55	57	27	32	23	31	95	81	62	59	2	19	17	19	58	74	82	0	62	71	55	67	61	23	51	52	25	8	73	3	63	32	88	90	5	84	81	63	23	90	43	25	57	87	99	77	70	73	28	47	82	18	18	91	52	28	97	51	30	-1	67	5	76	87	2	11	4	31	10	43	35	89	74
53	34	52	83	27	12	12	67	54	6	88	75	41	85	67	51	79	47	80	96	55	41	73	66	26	3	32	65	80	82	90	52	50	34	62	90	30	65	70	22	27	5	97	91	32	24	56	17	18	19	89	71	10	29	69	75	28	5	48	30	0	91	71	99	9	5	25	65	88	70	6	50	27	1	12	76	15	7	15	73	82	41	82	89	87	93	67	-1	18	19	28	46	73	99	79	22	60	60	13	32
75	29	1	77	98	37	68	87	32	97	58	20	23	93	13	74	18	6	42	41	27	92	38	70	21	80	18	7	40	48	2	49	81	1	47	4	90	76	67	20	46	8	66	57	97	55	31	18	67	13	98	82	88	21	62	75	41	57	45	93	49	0	84	49	34	41	0	35	72	71	48	91	52	11	83	26	36	99	87	42	67	80	53	63	45	73	5	18	-1	11	7	90	40	84	4	47	92	27	85	20
78	69	3	25	61	7	11	5	12	11	10	9	29	34	25	73	78	92	56	37	34	6	82	14	71	74	55	85	93	65	84	75	25	32	35	4	85	72	4	58	99	9	0	0	73	98	74	62	21	49	33	35	6	60	15	0	98	69	64	76	57	70	77	38	25	88	69	82	11	54	78	37	65	43	40	77	94	5	16	55	26	7	50	43	38	77	76	19	11	-1	61	93	88	23	15	24	28	32	26	60
30	4	93	16	95	54	84	89	45	30	90	35	29	82	44	50	84	52	59	27	37	42	8	57	81	7	80	13	7	42	43	22	26	91	19	19	59	93	50	25	42	84	20	76	62	0	40	14	99	35	52	91	45	69	86	37	50	82	15	13	18	0	99	55	61	58	18	23	50	69	15	26	44	83	17	18	85	28	11	34	48	41	64	70	10	9	87	28	7	61	-1	52	63	38	17	99	71	0	93	60
43	37	7	84	64	7	72	86	30	39	61	44	16	58	45	3	95	41	90	71	30	79	3	1	82	85	71	28	64	3	26	34	2	58	29	7	2	17	30	50	60	90	73	69	43	53	90	46	61	25	63	65	11	80	80	12	90	32	38	45	36	83	2	50	94	21	69	97	48	21	39	39	94	77	31	17	55	31	80	86	15	38	5	53	79	17	2	46	90	93	52	-1	19	82	12	70	66	97	66	43
83	81	49	62	83	20	9	30	3	62	30	92	39	52	57	3	45	8	98	5	11	94	10	0	60	20	69	80	5	73	15	36	80	61	12	5	22	86	84	99	24	43	51	84	13	91	2	5	84	40	68	56	49	73	20	48	52	95	97	15	76	59	26	14	29	48	80	68	73	95	57	69	61	67	78	55	44	6	80	30	79	23	78	19	88	46	11	73	40	88	63	19	-1	59	35	36	59	27	62	82
13	80	13	29	54	67	6	13	35	52	14	4	49	57	34	13	32	99	75	4	49	91	78	9	79	16	9	20	83	86	74	71	7	75	30	88	85	4	53	55	13	79	69	60	57	49	14	55	41	19	77	47	4	27	19	5	2	50	12	54	24	8	37	52	64	84	22	2	55	52	73	46	32	2	98	97	73	62	33	42	81	95	90	90	0	5	4	99	84	23	38	82	59	-1	20	40	24	69	68	39
31	79	55	6	77	51	49	88	64	92	10	4	29	42	96	66	89	40	19	12	92	23	50	15	13	16	84	9	82	70	93	95	86	79	91	66	64	15	7	75	48	10	4	20	83	80	9	61	47	92	11	45	26	22	72	2	70	38	33	21	79	44	66	81	1	4	74	80	28	92	29	35	39	83	74	7	24	24	56	58	16	56	16	25	28	98	31	79	4	15	17	12	35	20	-1	17	35	20	19	13
42	44	59	44	70	6	13	10	60	86	66	27	44	52	32	4	41	6	73	7	16	22	52	58	55	68	92	50	42	48	80	35	19	70	30	28	78	65	50	65	35	13	51	70	7	59	61	30	27	13	49	38	4	1	43	20	40	24	82	47	70	37	9	92	27	15	84	21	9	66	65	28	27	5	12	47	0	71	68	54	49	33	14	1	91	73	10	22	47	24	99	70	36	40	17	-1	92	84	13	48
93	40	90	68	91	60	7	72	21	66	21	34	31	75	92	5	50	40	49	34	97	62	79	88	67	76	69	13	2	71	47	73	81	39	47	24	60	95	29	56	42	28	0	88	64	54	0	83	33	78	77	6	42	55	80	60	15	65	76	47	92	47	61	37	22	44	63	84	0	98	76	1	82	71	34	28	45	74	94	84	41	84	22	54	49	58	43	60	92	28	71	66	59	24	35	92	-1	87	86	45
90	8	26	13	99	67	10	54	7	7	51	96	91	53	72	20	92	69	25	45	48	61	84	37	82	2	27	48	56	22	84	99	99	10	29	58	51	63	50	59	9	68	76	58	59	96	82	55	70	85	5	51	54	40	8	88	22	85	40	93	9	24	5	3	95	57	20	15	0	68	50	99	91	86	98	75	50	38	32	90	9	28	34	84	73	67	35	60	27	32	0	97	27	69	20	84	87	-1	99	44
59	49	99	52	16	18	85	0	33	6	72	91	18	5	47	34	29	57	5	0	75	34	61	69	23	14	39	92	96	20	8	5	88	61	35	94	5	13	76	68	70	0	17	28	32	39	39	84	53	56	30	60	0	70	24	19	61	55	33	92	90	8	69	66	7	69	65	46	84	23	47	85	41	78	95	13	2	56	28	43	38	39	50	1	97	19	89	13	85	26	93	66	62	68	19	13	86	99	-1	33
63	9	41	2	46	5	92	35	3	33	55	48	24	17	16	47	92	5	98	88	36	35	37	4	52	9	12	69	67	37	50	2	0	65	36	17	52	69	87	47	9	89	68	56	78	80	37	85	40	4	58	1	95	42	3	7	70	75	22	26	76	73	98	69	25	35	41	56	25	0	9	17	65	48	26	44	37	41	80	26	76	41	25	8	98	23	74	32	20	60	60	43	82	39	13	48	45	44	33	-1
